on	default	routines/skill-eval-fexplore/briefs/fexplore/applied-probe-safety.md	claude-fable-5	medium	1
on	default	routines/skill-eval-fexplore/briefs/fexplore/applied-probe-safety.md	claude-fable-5	max	1
on	default	routines/skill-eval-fexplore/briefs/fexplore/applied-probe-safety.md	claude-opus-4-8[1m]	medium	1
on	default	routines/skill-eval-fexplore/briefs/fexplore/applied-probe-safety.md	claude-opus-4-8[1m]	max	1
